0,1,2,3,4,5,6,7,8,9,10
-1.5757899140582092,-1.7387974972616476,0.4790625532506834,0.15028970072430706,-0.07247257901581855,-0.12024370961675755,-0.3430958762067961,1.8194029750821283,0.8620896774284658,-1.0421648653351112,-0.8518630114998266
-3.39289907005004,-1.5055134737510734,0.051408317223924006,0.8422568793690348,-0.12015618711077365,-0.1573484776314285,-0.2828234628478817,0.34392315320643535,-0.5522701614992495,-0.4875784449806654,-0.05178893671603152
0.019977202499466357,0.1828156444875137,0.4297454645137529,-1.0788324686918052,-0.28993625108683263,-0.08960068680633468,0.35568347669173117,-0.7520458297685106,-0.1674314909289825,1.324521211765444,0.6935786003273224
-0.49902721876596645,0.12087909457998641,-0.03604850968275985,-0.5909973571088778,-0.6924183242705886,-0.23875062242869363,-0.45943761445837233,-0.5372427513223118,0.2758675355195602,0.4832638116970433,0.5598616266853873
3.4564423223022116,-1.0619175855105984,0.09170597138200941,0.5354822492174474,0.7540705165600443,0.7233085057303067,1.3164841991565979,0.7227200159056374,-0.36052851248015577,-0.21782167882747752,0.4378586500181501
2.4948176536674143,-1.0678887135997426,0.3657888738864317,0.28756361279545284,-0.615458868470015,-0.8316433670965203,0.33058864934400267,-0.32323149733931045,0.3123606590456063,-0.027514942706315996,0.30562467192971576
-2.1799109914298693,1.402198598765465,2.046890079470789,-0.11784247940702725,0.25286813783503886,-0.6277368984868754,-0.969509744350102,0.6430870186274671,1.178749733662108,-0.03637812913598459,-0.27629402228743577
1.9807810542103694,-0.9116628077448596,0.5390817803602079,-0.27714930706681096,-0.05439464511073734,0.07743630962587944,0.5342550916844321,1.3119350531548963,-0.1921625183250664,0.09916621829476416,0.20744418635843292
-2.000208092758052,-1.276641813411642,0.5184635212686127,-0.6623493921174651,-0.12746016670604177,0.32684218528922,-1.1418365921206612,-0.7935009027728424,0.6951431439806537,0.28641897132746374,-0.23907788680577527
-3.625351775016666,-0.7833696046354776,0.246983625689525,1.1628398151398722,-0.8865135680094057,0.33220971278508493,0.3487228705817538,-0.14805000391733694,-0.09537441352340101,0.39473702646001285,-0.3961196797714549
3.300176328270524,0.9476939654911523,0.635023203860422,0.6230764935475345,-0.3251963164740371,0.010982175592302443,-0.10834262199466786,0.34408235778194374,0.864013604443698,-0.09992925517823431,-0.08049229149731364
-1.2738728878196393,-1.2187639804377968,1.132607676654618,-0.7167529749640524,0.2858023584629761,-0.1654420218068775,-0.4119580150139433,-0.22802082996656303,-0.3024860409521176,-0.00431282777777637,-0.5216940078914588
-0.4250923929265246,1.2443741746466888,0.3985670497341468,-1.4020012859387354,-0.3919528991674392,0.12279260614677846,-0.3740187857925871,-0.6406455973423075,-0.6756985898010712,0.46838683483757104,0.4375152749957831
3.421719941691214,-2.11723545320267,0.6879379157565121,0.4972897611287901,-0.15955321273032214,-0.6623387478895938,-0.49802681001925736,0.24174235941452796,-0.22530283859297023,-0.6837171007634224,-0.6946936836676839
-3.187632237880057,0.941770297141135,0.1341634096049925,0.30865334059269484,0.6135498613440109,-0.2533173588726157,-0.3353951681966095,-0.19768810604657186,-0.6659910820705374,0.5512349618932316,-0.07730902471467385
0.5916255442424063,-0.07622537465454,0.20097231019859316,-0.5174671623959318,-0.24567286507363054,-0.59809112400421,-0.23513098758101939,-0.6611151965001376,0.3436452574534102,0.1799872466888635,-0.34581425265400284
-0.572460251840842,1.6911937264267496,1.028130216237514,-0.32902951221960636,-0.3511855174802379,0.6214127221541453,0.1739001576637525,-0.3729562432196425,0.9097295224911812,-0.20202263965045641,0.6858863687917167
1.2407304902839809,-0.6326156349116074,-0.029541667728889123,-0.426049651961886,-0.2376605137154287,0.2005415183610178,0.4295182845135986,-0.3321231440163993,0.362089268496186,-0.22211747673063462,0.1243705414854073
-0.2315342295610667,-0.36812545535252067,-0.7672186417507506,0.39871703960717464,1.3887367647097288,-0.021643524695695374,-0.2034041108632262,0.0009131271987594252,-0.4031183129589209,0.018440249757305842,-0.17107637537079742
1.3021204644552662,0.13107858696021513,1.2437157125014209,-0.49280671566620715,-0.27657951449288987,-0.08861359363955498,0.3842682908316941,-0.27336228708496474,0.01639919479833196,0.3412677131256629,-0.4096762303472498
-2.0291586718769,-0.04499817175418411,0.5784832882853284,0.10710327131893049,0.5851639036032579,0.06871129133187814,-0.1428016939955418,0.07180780807592779,-0.02022397854264643,-0.12167686306997924,-0.0822602648433384
-3.121835084450702,0.23200148337166385,0.13119210441142073,0.018264803446677816,-0.9099516881882862,0.6807855346360515,0.10597727109648553,-0.7759532307282853,-0.12409803525845482,-0.8689367480455545,-0.12674958988566695
8.15041074783058,-0.3857627686108086,-0.050251469397615364,1.7170523754134661,0.046417411017909915,0.7897619657597074,-0.7804065042894907,0.1128947362128709,0.22697684575657687,-0.0853508679339288,-0.20862415300178722
-3.6341762910784836,1.4741232000182325,-1.0401859609361508,-0.20663304957794928,1.6083536074940499,-0.27906388797264137,0.0994619234829826,0.008803544536519676,0.09176081770253786,0.6673331028184634,-0.025671635292242315
0.4117390248254555,1.2710353951202247,1.49616881812359,-0.4013922128233452,-0.05039611854677417,1.36651321898357,1.0023419923574988,-0.7374014511966132,-0.09470035008395841,-0.6904983841632469,0.5409326888180405
-3.415898882351257,0.6898339459174847,0.12222490225657504,0.16604293558528463,0.7622110273958507,0.6680419965277207,-0.10350736270490406,-0.2778759178510055,0.5281596649867113,-0.3762242946392022,0.27618756480174483
0.21341946740673934,-0.17880702377526908,-0.035892569444598295,0.1849396990565564,-0.29836269470637944,0.5725513484225955,0.0903122241587026,-0.7943437391035787,0.2062072099224743,0.014639204307479335,0.41161361789938866
-0.24386195884329237,-1.825966298769314,0.3326766972379127,-0.4157278696877843,0.1871151429733143,0.6428111024282215,0.7716270837882738,-0.07562222275330592,0.42273086651718117,0.42343030756139327,-0.06514032170836394
1.387757238242278,1.9991235715801503,1.692248635909677,-0.09175312571267963,0.5751955017634435,0.04352009252127763,-0.16644151384954853,-0.5945542507632335,-0.6442543843041141,0.026883227626928363,0.6807842147825157
-1.642637050353531,0.25841852514076247,0.22667041123460818,0.2620350110919412,-0.20245915459782185,0.05491290431261557,0.17296093499695464,-0.4054084612499993,-0.20680804770704264,-0.07202260079688116,-0.31676552492280974
2.7875360213009666,-0.6509235152758995,0.5561875088405424,-0.5964867845731069,-0.11288035422353608,-0.517052328535846,0.342261546436239,0.28114076078923,0.08619826833908092,0.49893882370835496,0.6407569433568738
-0.07379303949291376,1.2366896607077813,0.2755414070132923,-1.6176244304576175,-0.3476211555460497,0.2894886350498774,-0.27849578156808585,-1.0335141798397705,-0.1941832661651103,-0.17210422501320638,0.149990620147554
-1.5789714178003293,-1.1505130272244426,0.5247133458651064,-1.6274118131324153,-0.20230800820504374,0.014842954799717091,0.6722235598749083,0.24384358604673437,0.014868883818588419,-0.6030157921803815,1.0263870568731424
-0.15327689034533235,0.08004026518556166,0.3779856981428448,0.020334851172105695,0.006508195400769823,0.011726519942379166,-0.30493295706082135,-0.08126396350344772,0.0548493812929576,0.20658924786252086,-0.9347618855496841
1.4127965728122958,0.42332642806865,0.37947138030663385,-0.4597838082135636,0.014761735334134584,-0.14522149523513908,-0.7179865244829758,-0.45673107150926134,0.3748896895565999,-0.2777368603644539,0.04237208287023466
-1.7243328139073948,-0.9775988673912885,-0.1562487988743902,0.05788017630868555,0.4120143222425305,0.26552831268464017,-0.784482801208835,-0.06694455578125745,0.13362619600780662,0.5148866359737166,-0.170986198552896
6.33348051445712,1.0234826743662442,1.0911557398267402,2.0688926621784556,0.16569256410082167,-0.2576436618253837,-0.846230869103297,-0.5315494413079019,0.3713818306078523,0.3592955929194096,0.36437593236656785
1.5130880146182393,0.9603531734655455,-0.4126664797716465,1.1524196548088166,1.0839200906536552,-0.37003002064931884,0.40226573416369477,0.09038979064926361,0.3915865176329704,0.20805647236736347,-0.06405685359271371
0.2878199310823612,0.7190990322496404,-0.158002169177089,-0.14392200248520942,-1.346975715444706,-0.4041342265276533,-0.018104480728556,0.007807092630837546,0.36108365977431206,-0.535420609559815,1.0230931486265176
-3.5857956604868546,-0.18443845107188714,1.7221303657753952,0.28405864325566,-0.08011212941266563,-0.24350602244860242,-0.17445201326014115,-0.04395876026217454,-1.371529247565914,0.5840423425014045,0.18358861503921828
