danceability,key,loudness,mode,speechiness,instrumentalness,liveness,tempo
0.9366050934528365,0.5454545454545454,0.7601676497981993,0.0,0.06680528229267557,0.18887834116217905,0.10025769146856187,0.4423407518884033
0.5168870914854083,0.36363636363636365,0.8353772120459484,1.0,0.0674218440950995,0.0,0.8309748638991357,0.3298121726044049
0.5223521696360259,0.8181818181818182,0.7839956535237504,1.0,0.02067137082766259,0.0,0.4330408934586331,0.3527334818973751
0.6808394360039349,0.0,0.35967090965538645,1.0,0.027046576315391705,0.5686763887905789,0.2131215078820935,0.44906086302202414
0.4447480598972565,0.2727272727272727,0.39739211425023285,0.0,0.01864149495114502,0.0005363899934120332,0.2836673169040604,0.7659884814632595
0.6917695923051699,0.5454545454545454,0.17370381868984786,1.0,1.0,0.0,0.32595260843158536,0.5596793331982752
0.6097934200459066,0.45454545454545453,0.5272819000310462,1.0,0.013188699610253091,0.0002610423565777717,0.5438689552574069,0.3165803258761902
0.6393048420592414,0.7272727272727273,0.6403678981682707,1.0,0.11504156824202523,0.0,0.63224432931429,0.24643880415593433
0.6972346704557875,0.9090909090909091,0.9134973610679913,0.0,0.5937597867010682,5.5373083577010215e-05,0.061561255741523074,0.23901831968280612
0.7824898896054214,0.9090909090909091,0.8017308289351134,0.0,0.14607377167427918,0.0,0.6387797332985782,0.36248661476572225
0.7180019674281342,0.0,0.7843449239366657,0.0,0.19848650467554604,0.07908188450158349,0.428780482713394,0.524203397678928
0.8021641709476446,0.5454545454545454,0.8437208941322571,1.0,0.05683765660528638,0.0015222654158586653,0.2600588101282355,0.5517494862964143
0.6677232484424528,0.5454545454545454,0.8287410742005588,0.0,0.09907782526192721,0.0,0.5701844010563306,0.6067374757618732
0.8043502022078917,0.6363636363636364,0.8236184414778019,0.0,0.29465303770259377,0.00045129380816569356,0.5208001686525364,0.2602205307788036
0.7529784675920865,0.0,0.8110058987891959,1.0,0.10138915059249243,7.879799070798316e-05,0.23098895502018507,0.41426793621393226
0.8775822494261668,0.6363636363636364,0.7863241229431854,1.0,0.15211231034118522,0.0,0.4330408934586331,0.4266720689954563
0.7715597333041863,1.0,0.7919124495498293,1.0,0.033343150193547215,0.0,0.33640616408616314,0.4202760975892108
0.8185594053994972,0.45454545454545453,0.654416330332195,0.0,0.05840798423640981,6.006197862148243e-06,0.09801486485292864,0.3214829392527422
0.7420483112908515,0.9090909090909091,0.8696057125116423,0.0,0.042483015218966295,0.0,0.32946207629909086,0.3635979509738662
0.7518854519619631,0.09090909090909091,0.6775457932319154,1.0,0.17081827097652136,0.00013841921496958768,0.2912895646312753,0.2674789453882442
0.8611870149743142,0.6363636363636364,0.7785237503880783,1.0,0.08170073751358524,7.667471681337107e-06,0.4605306408809277,0.3732005903973606
0.9070936714395016,0.9090909090909091,0.8104237814343372,0.0,0.1019653505524795,0.13035374178251793,0.5658958993301402,0.4492518739327989
0.8163733741392503,1.0,0.5888699161751009,1.0,0.05652301061051652,0.2620533843691673,0.23524936576542413,0.4316904465603566
0.8797682806864138,0.09090909090909091,0.848998758149643,0.0,0.5306821571298278,0.0,0.505198393375071,0.2965589095013458
0.8557219368236966,1.0,0.8305262340887922,0.0,0.3271564235788393,0.0,0.1606883813261708,0.5223395942465199
0.5442124822384962,1.0,0.7750310462589257,0.0,0.07202247400200507,0.0,0.3902097555707475,0.47454634908691
0.9027216089190075,0.09090909090909091,0.8801226327227569,1.0,0.4367584438162557,0.0,0.217979812616066,0.3159204700026047
0.8743032025357963,0.36363636363636365,0.7431698230363242,0.0,0.48247246507284214,0.0,0.04020728436421139,0.3508407374178798
0.45567821619849164,1.0,0.6209251785159888,0.0,0.626735017697589,0.0899108472904691,0.27200587083786765,0.8311058374091976
0.5802819980325719,0.2727272727272727,0.6809996895374107,0.0,0.21258997369639876,0.0,0.7070381926801133,0.2466992735797181
0.7278391080992458,0.0,0.5803710027941633,0.0,0.2178946527951693,0.0,0.22235485476344888,0.36234769773970427
0.9245819215214778,0.7272727272727273,0.8657249301459176,0.0,0.2339306674412374,0.0,0.14690386994774904,0.3046508262668943
0.5759099355120778,0.7272727272727273,0.7145684570009313,1.0,0.08468794972520194,0.0015010421404638681,0.6071732742973593,0.39286313778832527
0.7606295770029512,0.6363636363636364,0.8836541446755667,1.0,0.24492879012175886,0.0,0.13870081498686762,0.6517465921917055
0.8600939993441906,1.0,0.5259236262030426,0.0,0.43225521164397634,7.028520979243457e-06,0.24781179208559767,0.33494052614823605
0.8065362334681386,0.6363636363636364,0.7534927041291524,1.0,0.09002127506589205,0.0,0.14384386662835819,0.5260961421584233
0.5879331074434364,0.9090909090909091,0.723843526855014,0.0,0.6142218150164772,0.0,0.26805593889567036,0.7902468671316528
0.9103727183298721,0.8181818181818182,0.8602530270102453,1.0,0.5142574036158949,0.0,0.5208001686525364,0.32729430150782857
0.3551207782271287,1.0,0.8046414157094071,0.0,0.17257649744874323,0.0,0.5516920267142507,0.13075565073944373
0.8491638430429554,0.45454545454545453,0.7935035703197765,0.0,0.4059582053301818,0.0,0.45785033782144446,0.34309032500795883
0.9125587495901192,1.0,0.6233312635827383,1.0,0.4246604106049034,0.44762319803612954,0.1918003507467004,0.3756837322374324
0.5015848726636791,0.09090909090909091,0.740492083203974,1.0,0.13620718873433024,0.0,0.2600588101282355,0.36824588313605194
0.6797464203738114,0.45454545454545453,0.7115414467556661,1.0,0.02771304261155184,4.600499570240539e-06,0.4852848558149139,0.35051659769050447
0.5518635916493605,0.36363636363636365,0.8069698851288419,0.0,0.4427016204868273,2.2874215553241927e-05,0.043360585128231,0.6957254073452378
0.8185594053994972,0.36363636363636365,0.8006054020490532,0.0,0.06495111641540274,1.9253611489137056e-05,0.32946207629909086,0.4024542007929847
0.8447917805224614,0.7272727272727273,0.8334756286867432,1.0,0.11644292270513973,9.327819811892193e-05,0.23312381151102043,0.3273579718114201
0.5190731227456553,0.7272727272727273,0.9115181620614716,1.0,0.6078482851634472,0.0,0.5910789838804984,0.8610077272595724
0.6688162640725763,0.5454545454545454,0.6952421608196213,0.0,0.518094904349115,0.008518930139146445,0.3886635928513552,0.6603594478048216
0.6841184828943053,0.8181818181818182,0.6624495498292456,0.0,0.17457851221191015,0.0,0.17264939213173522,0.21768297977020812
0.8283965460706088,0.36363636363636365,0.7680844458242782,0.0,0.48247246507284214,0.007390077239945364,0.12186890720742924,0.2640118079472115
0.843698764892338,0.7272727272727273,0.6623331263582739,1.0,0.3215688474385125,0.0,0.5680448628476709,0.37883251816050706
0.5770029511422012,0.09090909090909091,0.5727646693573425,1.0,0.665406209143734,4.430111583267022e-06,0.3098398579052977,0.9773275837119788
0.890698436987649,0.09090909090909091,0.79063179136914,1.0,0.3215688474385125,7.113179926905394e-05,0.07352540980972148,0.4096373686799989
0.7868619521259155,0.09090909090909091,0.8430611611300838,1.0,0.38983200319855604,0.0,0.33984148764686806,0.30700083929036553
0.8928844682478959,0.9090909090909091,0.7322648245886372,0.0,0.47697711480544436,4.016749984967497e-05,0.09604389679957584,0.3270859259688016
0.8590009837140671,0.0,0.7763117044396151,1.0,0.5129717995359554,0.00296720329791863,0.27592407607655917,0.3430266547043673
0.7037927642365286,0.18181818181818182,0.7603228810928283,1.0,0.13188078055008162,0.00041044160023064367,0.1446106688762348,0.48707782247561726
0.9223958902612308,0.7272727272727273,0.7307513194660044,0.0,0.565522490866064,0.0,0.2700349027845148,0.5305299105721646
0.7617225926330746,0.36363636363636365,0.7142968022353307,0.0,0.5025687271752015,1.0052879167834577e-05,0.48781895984917467,0.2874424796689144
0.8032571865777681,0.0,0.6667960260788576,1.0,0.47697711480544436,0.3119700346625282,0.2046142113509424,0.8130755650739444
0.8841403432069078,1.0,0.7878376280658181,0.0,0.16013981858760162,1.7677574224376806e-05,0.2457403922445837,0.5822765027638701
0.792327030276533,0.7272727272727273,0.8487659112076995,0.0,0.21651612870726789,0.0,0.5301589963187268,0.611541689578329
0.5606077166903486,0.8181818181818182,0.8165942253958398,0.0,0.02537659409233467,0.0017726202429247397,0.5136613008139145,0.3275374063033601
0.6371188107989945,0.6363636363636364,0.5610058987891958,1.0,0.09617387482451281,0.016256234622804497,0.22452774891109942,0.4321940207796718
0.6043283418952891,0.09090909090909091,0.6468488047190314,1.0,0.034330285100569735,0.0,0.21356517678905595,0.47764304112522793
0.5398404197180021,0.2727272727272727,0.8025846010555728,0.0,0.11250939551512244,0.0,0.41135670448226475,0.39211645877347845
0.5584216854301016,0.5454545454545454,0.733972368829556,0.0,0.09994579902219528,0.005291676530079158,0.19962026059247612,0.2721210893410124
0.3168652311728058,0.09090909090909091,0.8274216081962124,1.0,0.1565301148895875,0.0,0.2146725868664163,0.6403727606864816
0.35074871570663463,0.36363636363636365,0.8146926420366346,1.0,0.029375411746841155,0.0,0.16413584394025568,0.5984777009232194
0.38463220024046346,0.0,0.5997361067991307,1.0,0.017963072113293097,0.0010338623582895822,0.3116566716611883,0.6232512372297629
0.6666302328123292,0.7272727272727273,0.7297423160509159,1.0,0.04280643183437821,0.0,0.24781179208559767,0.47811767429745616
0.6655372171822057,0.8181818181818182,0.3293619993790748,1.0,0.033013680604600665,0.000341068980735605,0.08520314111706621,0.3201979567620757
0.5638867635807191,0.09090909090909091,0.88276156473145,1.0,0.12228696325591615,0.0,0.4776025879178811,0.5246375133852343
0.7180019674281342,1.0,0.7940080720273207,1.0,0.03793353664155894,0.0006937731351599901,0.18549986799477738,0.5540126761786242
0.7617225926330746,0.0,0.807435579012729,0.0,0.02771304261155184,0.0005576613838141635,0.6728062372363045,0.3215987034410905
0.45786424745873866,0.0,0.8028950636448309,1.0,0.0172837465169076,0.0,0.32241770941573894,0.2411657453766677
0.4873756694720735,0.18181818181818182,0.7895839801303942,1.0,0.0533658384557193,0.0,0.15271575966396972,0.5888461204526381
0.8699311400153023,0.09090909090909091,0.8802002483700714,0.0,0.0789972195783583,0.0,0.15497126091635116,0.46079935172054526
0.7715597333041863,0.36363636363636365,0.7891959018938218,1.0,0.051462120487024025,0.00031340190150140005,0.15044978120688893,0.5265765635400689
0.6327467482785004,0.18181818181818182,0.8574200558832661,1.0,0.16652291137505712,0.0,0.18432412886311267,0.629056811275432
0.4480271067876271,0.36363636363636365,0.8499689537410742,1.0,0.022020151296120328,0.0,0.331207387390132,0.26367030359158394
0.7201879986883812,0.09090909090909091,0.805417572182552,1.0,0.11222726612946529,0.0,0.8523870629439643,0.5013920643648888
0.6852114985244289,0.5454545454545454,0.8041369140018627,0.0,0.015240329070818322,0.0,0.3116566716611883,0.3567852284895668
0.58902612307356,0.18181818181818182,0.8142657559764049,1.0,0.08170073751358524,0.00012394054198798548,0.6479667078304924,0.6746794779035107
0.3594928407476227,0.5454545454545454,0.7424712822104936,1.0,0.14209676030968454,0.00160714794497127,0.18807656220922023,0.6960958527479525
0.7573505301125806,0.18181818181818182,0.9249068612232226,0.0,0.306362567329614,0.0,0.5172437937543392,0.4782739559517264
0.935512077822713,0.9090909090909091,0.8115104004967402,0.0,0.16779000835304736,0.0,0.29505648628073194,0.5244638671027119
0.7770248114548038,0.09090909090909091,0.8366190624029806,1.0,0.051779900211168295,0.0,0.5359183776184037,0.6172199230168147
0.693955623565417,0.8181818181818182,0.7484864948773673,1.0,0.024707068605743322,0.005544031088815612,0.49284801397394096,0.5124128150956502
0.559514701060225,0.18181818181818182,0.6882955603849735,0.0,0.045064629369495526,0.0,0.49534323133038777,0.6698115937834631
0.41960870040441584,0.9090909090909091,0.8347174790437754,1.0,0.0353155149535162,0.0,0.21356517678905595,0.7796428674789454
0.46442234123947973,0.0,0.8589723688295562,1.0,0.08289772073569765,0.0,0.5931200493250502,0.6513935114172432
0.36932998141873435,0.0,0.8406162682396772,1.0,0.5206373055715694,0.0,0.09150869686265731,0.2981969727664747
0.6097934200459066,0.0,0.5688450791679602,1.0,0.06495111641540274,0.0,0.12026072796110074,0.2555436575695309
0.7201879986883812,0.7272727272727273,0.5715616268239677,1.0,0.05018901980143376,0.0001614137429665742,0.23312381151102043,0.4393829768761034
0.5835610449229424,0.9090909090909091,0.565856876746352,1.0,0.048273396126532996,0.4278068584413716,0.13895925945891466,0.41966254739096465
0.6491419827303531,0.18181818181818182,0.6201102142191867,1.0,0.023029403243314914,0.0,0.2457403922445837,0.3853326773362661
0.7311181549896163,1.0,0.802157714995343,1.0,0.032023994135640735,0.0,0.18408864059902785,0.3856105113883021
0.49174773199256755,0.2727272727272727,0.7666097485253027,1.0,0.06988067177597468,0.0,0.2539737341812059,0.8260643070066276
0.5573286697999781,0.0,0.7890406705991928,1.0,0.031032385322056592,0.0016029042202052972,0.14512120155452285,0.535884004283275
0.5070499508142967,0.2727272727272727,0.760128841974542,1.0,0.019657441774698935,7.497084921135395e-06,0.14256317823306358,0.3622435099701907
0.5638867635807191,0.0,0.7765057435579014,1.0,0.04602937884152587,1.303461974149791e-05,0.5124612659416187,0.6032587619020057
0.5912121543338069,0.45454545454545453,0.8066206147159267,0.0,0.06309019171683229,0.025182590987496877,0.22669100713287227,0.3042167105605881
0.7650016395234452,0.09090909090909091,0.7946289972058368,0.0,0.14076417508331351,0.0,0.4763103648322187,0.5360460741469626
0.6229096076073888,0.9090909090909091,0.8959950325985718,1.0,0.04118729596920451,0.0,0.5817870090404669,0.47462159580933644
0.5103289977046672,0.5454545454545454,0.762302080099348,0.0,0.12145618502480651,0.0035083219735863183,0.12052912627850637,0.46457905247011844
0.5103289977046672,1.0,0.40690003104625894,1.0,0.01660351575623542,0.0004640593197224214,0.45108443283217753,0.14847335976615633
0.550770576019237,0.5454545454545454,0.8654532753803167,1.0,0.06340081728793297,0.0,0.2457403922445837,0.7667177958498539
0.5442124822384962,1.0,0.8805107109593295,1.0,0.05114414283093041,0.0,0.3346793873111097,0.33300726420281884
0.5114220133347908,0.45454545454545453,0.7873719341819311,1.0,0.03923752996957257,0.0,0.23098895502018507,0.4779035105490117
0.6097934200459066,0.6363636363636364,0.8521421918658802,1.0,0.028045949770628943,0.0,0.13921756707923597,0.3480334558504327
0.7037927642365286,0.45454545454545453,0.7846165787022663,1.0,0.057466367411784645,0.0,0.17481478427737732,0.3624113680432958
0.8305825773308558,0.6363636363636364,0.5852219807513195,0.0,0.1119449807419282,0.0006512428846515547,0.6246664848211835,0.5244580788932944
0.6119794513061537,0.45454545454545453,0.768356100589879,0.0,0.6615720708786296,0.0,0.5370621388213505,0.7910224871935867
0.6699092797026998,0.0,0.6473533064265755,0.0,0.017963072113293097,7.49649122343574e-05,0.18854359329283882,0.25814835180736845
0.6546070608809706,0.45454545454545453,0.8403446134740763,1.0,0.054631051272704366,0.0,0.14664960153981424,0.617555639163025
0.6458629358399826,0.8181818181818182,0.865026389320087,0.0,0.1119449807419282,0.021269914946954967,0.3043484611207635,0.5182126009319017
0.52672423215652,0.2727272727272727,0.7953663458553244,0.0,0.07959923982542742,0.0,0.2778714396590132,0.6932596301334182
0.7234670455787517,1.0,0.5226637690158336,0.0,0.06495111641540274,0.0003644781827655315,0.15994645885679915,0.29766445750007237
0.8196524210296208,0.09090909090909091,0.6035780813411984,0.0,0.05683765660528638,0.5007642410263519,0.6011999678706239,0.5359418863774492
0.8229314679199912,0.0,0.46681931077305183,0.0,0.040538201017992555,0.001980430262346148,0.16633927321542888,0.4142389951668452
0.7136299049076401,0.18181818181818182,0.8216392424712822,1.0,0.23614932851845635,0.0,0.33984148764686806,0.33622550863890255
0.843698764892338,0.45454545454545453,0.905347718099969,1.0,0.37148424539060954,0.0,0.27981106022467217,0.32811622724510175
0.6108864356760302,0.18181818181818182,0.8209795094691089,1.0,0.026045242662517103,0.0,0.18737517613644228,0.4431916186727636
0.8141873428790032,0.8181818181818182,0.8857885749767154,1.0,0.08913624778208233,1.2225292221067184e-05,0.266068914031876,0.5594478048215784
0.6622581702918352,0.9090909090909091,0.7516687364172618,1.0,0.046992308602689485,0.0,0.3792822666181662,0.31632564466182395
0.6152584981965242,0.36363636363636365,0.878880782365725,1.0,0.08676864650500409,0.0009913660511962658,0.35666432471228066,0.3314444476601164
0.644769920209859,0.2727272727272727,0.8830332194970506,0.0,0.06059835950737162,0.00012819902630356407,0.83595260024992,0.5129742714091396
0.8043502022078917,1.0,0.6543775225085378,1.0,0.10225320683885085,0.00033979207817110165,0.22235485476344888,0.32625242381269354
0.46551535686960327,0.0,0.7356411052468178,1.0,0.08110119180715054,0.0,0.5941373884415969,0.3887419326831245
0.3474696688162641,0.8181818181818182,0.5428050294939459,1.0,0.021346206498106996,7.283540928966386e-05,0.3792822666181662,0.2593407229473562
0.39665537217182206,0.09090909090909091,0.8846243402669979,0.0,0.08110119180715054,0.0,0.10609651439424439,0.8140769253031576
0.7781178270849274,1.0,0.8391803787643589,0.0,0.06153422248321193,7.581671043158604e-05,0.17144223009630083,0.4666222903944665
0.8458847961525849,0.0,0.4999611921763428,1.0,0.10225320683885085,1.7464595768466855e-05,0.07204583958361428,0.5864324371255752
0.4185156847742923,0.36363636363636365,0.6992781744799752,0.0,0.057780432700283435,7.02799917037153e-05,0.20325728716702496,0.49413943796486565
0.597770248114548,0.09090909090909091,0.9155929835454827,1.0,0.011472687539564987,0.0,0.18479476462521313,0.4605099412496745
0.6032353262651656,0.36363636363636365,0.6236805339956535,1.0,0.08110119180715054,0.0019719502049589696,0.21267743508895173,0.4085897027754465
0.29719094983058264,0.0,0.8075520024837007,1.0,0.04667153378198575,0.0016665556529687183,0.4054076803920865,0.7197117471710127
0.4939337632528146,0.09090909090909091,0.8001009003415088,1.0,0.11644292270513973,0.00040618593658522234,0.1924954075200662,0.7733395074233786
0.4764455131708384,0.09090909090909091,0.8471747904377522,0.0,0.032023994135640735,0.0,0.23098895502018507,0.627835499088357
0.7278391080992458,1.0,0.8587007140639553,0.0,0.5025687271752015,0.0,0.6649591951679438,0.22928255144271117
0.32342332495354686,0.9090909090909091,0.7432862465072959,1.0,0.1141989054201325,0.0,0.19365163922889883,0.2757734494834024
0.5387474040878786,1.0,0.8382101831729276,0.0,0.17682143404926964,0.0,0.2394728893746799,0.6409226405811362
0.49065471636244407,0.5454545454545454,0.7498059608817138,0.0,0.4075431588241628,0.0,0.5744355297433331,0.2691748907475473
0.3890042627609575,0.0,0.7803089102763118,1.0,0.062157179376074664,0.0002721107643050582,0.23736569849732594,0.27028043874627383
0.5704448573614602,0.09090909090909091,0.7998292455759082,0.0,0.03956300853358038,0.9490121699000519,0.5404774194899442,0.5130726709692357
0.39337632528145156,0.7272727272727273,0.7562480596088171,1.0,0.03268399824871049,0.0,0.28174299910460376,0.47770671142881954
0.7322111706197398,0.36363636363636365,0.6676109903756596,0.0,0.02067137082766259,0.00015247157401907514,0.22669100713287227,0.304604520591555
0.7147229205377637,0.6363636363636364,0.7449549829245576,1.0,0.2662387749086086,0.0,0.4330408934586331,0.2002431047955315
0.749699420701716,0.7272727272727273,0.8131015212666873,1.0,0.03793353664155894,0.0,0.2394728893746799,0.33346453274679483
0.6710022953328233,0.7272727272727273,0.887767773983235,1.0,0.08319652853489477,2.9817170199284478e-05,0.2201722384619665,0.35683732237432353
0.7792108427150508,1.0,0.749379074821484,1.0,0.10483663545744644,0.0,0.1745746592764281,0.31054322345382457
0.7464203738113455,0.09090909090909091,0.6184802856255821,1.0,0.21421028418035815,0.027305358539930262,0.2539737341812059,0.7102827540300408
0.9300469996720954,0.7272727272727273,0.8405386525923627,1.0,0.4471140343885232,0.002137280881472344,0.3449495335829282,0.49582959511475133
0.8513498743032025,0.6363636363636364,0.899604160198696,1.0,0.08349516154156994,0.0,0.3134667439776254,0.5362776025236594
0.4010274346923161,1.0,0.7499223843526855,1.0,0.018980368584798412,0.0005151175407520754,0.4469793825518777,0.7870401991144041
0.550770576019237,0.7272727272727273,0.8546647004036014,1.0,0.17457851221191015,0.0004244849886182886,0.5680448628476709,0.31019593088877956
0.6414908733194885,0.7272727272727273,0.8219497050605403,1.0,0.04151153422103984,0.00011201655941516322,0.28749332812170486,0.3622782392266952
0.5835610449229424,0.36363636363636365,0.8923859049984477,0.0,0.040538201017992555,0.0697823241106948,0.29879454234660785,0.5241223627470842
0.7158159361678872,0.09090909090909091,0.8117432474386836,1.0,0.13296582476375446,0.0,0.217979812616066,0.4026683645414291
0.7333041862498634,0.45454545454545453,0.8033995653523751,0.0,0.022693207570740736,0.32606976807047316,0.20596737152396796,0.524272856191937
0.8677451087550552,0.0,0.7500776156473146,1.0,0.17607488781286318,0.00034702780876036784,0.043988806631126996,0.44910138048794607
0.6480489671002295,0.0,0.8420909655386526,1.0,0.03070142057117562,0.015640753396396583,0.22452774891109942,0.46628078603883893
0.7256530768389988,0.5454545454545454,0.8346786712201181,1.0,0.2683216546251647,0.040986778150954604,0.22452774891109942,0.35068445576360957
0.8426057492622144,0.18181818181818182,0.6890717168581186,1.0,0.6832351651100967,0.08435608909783254,0.3415501196199116,0.6521170375944203
0.7322111706197398,1.0,0.7833359205215772,0.0,0.4543843525100603,0.0,0.23524936576542413,0.681254883801696
0.6852114985244289,0.9090909090909091,0.7392114250232847,1.0,0.1738286764193038,4.387514576024671e-06,0.13140821252557267,0.24672821462680525
0.7551644988523336,0.8181818181818182,0.7346321018317293,1.0,0.48790929079599593,1.0989999882995858e-05,0.22452774891109942,0.3158799525366828
0.9770466717674062,0.6363636363636364,0.8242781744799752,1.0,0.3215688474385125,0.9761308125060727,0.19457465545428904,0.48560182907417593
0.5245382008962729,0.8181818181818182,0.8110058987891959,1.0,0.09994579902219528,0.04214589310476953,0.2893951392228802,0.6714265042109224
0.6917695923051699,0.0,0.8946755665942254,1.0,0.05620817056948402,0.010268998948478499,0.1845595035019753,0.4783549908835702
0.7824898896054214,0.18181818181818182,0.7481372244644521,1.0,0.08498571182775447,0.0012845043110058744,0.28174299910460376,0.33341822707145546
0.6010492950049185,1.0,0.9083359205215772,0.0,0.09090477071821752,0.0,0.2498744333387618,0.5304488756403207
0.638211826429118,0.8181818181818182,0.9025923626203043,1.0,0.21258997369639876,0.0,0.4903399676801089,0.3044077214713628
0.5398404197180021,0.8181818181818182,0.7101831729276622,1.0,0.018980368584798412,0.0,0.21489376752292752,0.5660174225103465
0.6557000765110942,0.45454545454545453,0.8099580875504502,0.0,0.26414736227304053,0.0,0.3648630711430851,0.6401643851474548
0.5901191387036835,0.8181818181818182,0.8713908723998758,1.0,0.5477986635056992,0.0,0.3415501196199116,0.21814603652360146
